impactCategory.name,,,,Acidification,Eutrophication,Freshwater ecotoxicity,Global warming,Human health - cancer,Human health - non-cancer,Human health - particulate matter,Ozone depletion,Smog formation
impactCategory.refUnit,,,,kg SO2 eq,kg N eq,CTUeco,kg CO2 eq,CTUcancer,CTUnoncancer,PM 2.5 eq,kg CFC-11 eq,kg O3 eq
category,process,flow,unit,,,,,,,,,
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution","Electricity, nuclear, at power plant - RNA","Electricity, nuclear, at power plant",kWh,0.00020048,4.4541e-06,0.33413,0.0090194,6.5705e-10,1.2237e-07,1.0971e-05,1.1081e-10,0.001447
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution","Electricity, residual fuel oil, at power plant - RNA","Electricity, residual fuel oil, at power plant",kWh,0.0022708,0.00047841,0.7263,1.0027,1.7716e-09,2.8128e-07,3.0449e-05,2.0962e-09,0.036813
"22: Utilities/2213: Water, Sewage and Other Systems","Anthracite coal, combusted in industrial boiler - RNA","Anthracite coal, combusted in industrial boiler",kg,0.0619,0.00041908,0.75476,3.5507,7.8701e-09,9.8067e-07,0.0035409,3.6555e-10,0.21924
"22: Utilities/2213: Water, Sewage and Other Systems","Bituminous coal, combusted in industrial boiler - RNA","Bituminous coal, combusted in industrial boiler",kg,0.021162,0.00029249,1.0268,2.929,7.1121e-09,9.6472e-07,0.001065,4.779e-08,0.14925
"22: Utilities/2213: Water, Sewage and Other Systems","Combustion, dry wood residue, AP-42 - RNA","Combustion, dry wood residue, AP-42",MJ,0.00016527,9.323e-06,0.0,0.0018898,0.0,0.0,3.0192e-05,0.0,0.0052598
"22: Utilities/2213: Water, Sewage and Other Systems","Combustion, wet wood residue, AP-42 - RNA","Combustion, wet wood residue, AP-42",MJ,6.303e-05,3.0443e-06,0.0,0.0018898,0.0,0.0,2.8921e-05,0.0,0.001735
"22: Utilities/2213: Water, Sewage and Other Systems","Diesel, combusted in industrial boiler - RNA","Diesel, combusted in industrial boiler",l,0.0036726,0.0016405,2.4957,3.4182,5.9275e-09,1.0207e-06,0.00010165,7.319e-09,0.11214
"22: Utilities/2213: Water, Sewage and Other Systems","Diesel, combusted in industrial equipment - RNA","Diesel, combusted in industrial equipment",l,0.038557,0.0038524,2.4905,3.4116,5.7538e-09,9.7199e-07,0.0004671,7.319e-09,1.3567
"22: Utilities/2213: Water, Sewage and Other Systems","Effluent release; from 4-stage bardenpho membrane bioreactor, Level 4-2 wastewater treatment plant - US",Effluent release; from wastewater treatment plant; at surface water,m3,0.0,0.0031047,2.8463,0.0070096,5.5227e-10,6.7573e-08,0.0,0.0,0.0
"22: Utilities/2213: Water, Sewage and Other Systems","Effluent release; from 5-stage bardenpho membrane bioreactor with sidestream reverse osmosis, Level 5-2 wastewater treatment plant - US",Effluent release; from wastewater treatment plant; at surface water,m3,0.0,0.00087816,0.33053,0.0038533,8.7344e-11,6.8171e-09,0.0,0.0,0.0
"22: Utilities/2213: Water, Sewage and Other Systems","Effluent release; from 5-stage bardenpho system with denitrification filter, Level 4-1 wastewater treatment plant - US",Effluent release; from wastewater treatment plant; at surface water,m3,0.0,0.0025797,5.2177,0.0068342,1.0354e-09,1.5269e-07,0.0,0.0,0.0
"22: Utilities/2213: Water, Sewage and Other Systems","Effluent release; from 5-stage bardenpho with sidestream reverse osmosis, Level 5-1 wastewater treatment plant - US",Effluent release; from wastewater treatment plant; at surface water,m3,0.0,0.00065299,0.77941,0.0014814,1.6121e-10,2.1741e-08,0.0,0.0,0.0
"22: Utilities/2213: Water, Sewage and Other Systems","Effluent release; from 5-stage bardenpho, Level 3-1 wastewater treatment plant - US",Effluent release; from wastewater treatment plant; at surface water,m3,0.0,0.003448,5.1763,0.014012,8.1153e-10,1.5262e-07,0.0,0.0,0.0
"22: Utilities/2213: Water, Sewage and Other Systems","Effluent release; from Modified University of Cape Town, Level 3-2 wastewater treatment plant - US",Effluent release; from wastewater treatment plant; at surface water,m3,0.0,0.0034503,2.8589,0.014012,6.081e-10,7.5677e-08,0.0,0.0,0.0
"22: Utilities/2213: Water, Sewage and Other Systems","Effluent release; from activated sludge, 3-sludge system, Level 2-2 wastewater treatment plant - US",Effluent release; from wastewater treatment plant; at surface water,m3,0.0,0.011268,9.9825,0.018172,1.0256e-09,2.8745e-07,0.0,0.0,0.0
"22: Utilities/2213: Water, Sewage and Other Systems","Effluent release; from anaerobic/anoxic/oxic, Level 2-1 wastewater treatment plant - US",Effluent release; from wastewater treatment plant; at surface water,m3,0.0,0.0067207,10.071,0.018681,1.5063e-09,2.876e-07,0.0,0.0,0.0
"22: Utilities/2213: Water, Sewage and Other Systems","Effluent release; from conventional plug flow activated sludge, Level 1 wastewater treatment plant - US",Effluent release; from wastewater treatment plant; at surface water,m3,0.0,0.064585,10.364,0.070844,1.5806e-09,2.8767e-07,0.0,0.0,0.0
"22: Utilities/2213: Water, Sewage and Other Systems","Gasoline, combusted in equipment - RNA","Gasoline, combusted in equipment",l,0.024775,0.0027724,2.1252,2.712,4.9223e-09,8.2944e-07,0.00035867,6.2393e-09,0.8832
"22: Utilities/2213: Water, Sewage and Other Systems","Heat, onsite boiler, hardwood mill average, NE-NC - US",Heat; onsite boiler; hardwood mill; average,MJ,0.00010453,4.4217e-05,0.068769,0.08715,1.88e-08,2.9342e-08,4.5177e-05,1.2658e-08,0.0030905
"22: Utilities/2213: Water, Sewage and Other Systems","Heat, onsite boiler, hardwood mill, average, SE - US",Heat; onsite boiler; hardwood mill; average,MJ,0.00012253,5.5266e-05,0.13028,0.10376,2.4296e-08,5.4132e-08,5.7965e-05,1.6278e-08,0.0035516
"22: Utilities/2213: Water, Sewage and Other Systems","Lignite coal, combusted in industrial boiler - RNA","Lignite coal, combusted in industrial boiler",kg,0.017901,0.00030016,1.4017,2.4229,9.6783e-09,1.7382e-06,0.00092243,4.7909e-08,0.15315
"22: Utilities/2213: Water, Sewage and Other Systems","Liquefied petroleum gas, combusted in industrial boiler - RNA","Liquefied petroleum gas, combusted in industrial boiler",l,0.0024426,0.0010615,1.5473,2.1951,3.4095e-09,6.0333e-07,6.9453e-05,4.5725e-09,0.090303
"22: Utilities/2213: Water, Sewage and Other Systems","Natural gas, combusted in industrial boiler - RNA","Natural gas, combusted in industrial boiler",m3,0.0032574,0.00019973,0.69142,2.4423,1.3641e-09,2.5203e-07,5.9515e-05,2.5103e-10,0.10351
"22: Utilities/2213: Water, Sewage and Other Systems","Natural gas, combusted in industrial boiler, at hydrocracker, for butadiene - RNA","Natural gas, combusted in industrial boiler, at hydrocracker, for butadiene",m3,0.0095432,0.00043915,0.69142,13.663,1.3641e-09,2.5203e-07,9.8469e-05,2.5103e-10,0.23752
"22: Utilities/2213: Water, Sewage and Other Systems","Natural gas, combusted in industrial boiler, at hydrocracker, for ethylene - RNA","Natural gas, combusted in industrial boiler, at hydrocracker, for ethylene",m3,0.0026055,0.00015539,0.69142,5.0508,1.3641e-09,2.5203e-07,5.1945e-05,2.5103e-10,0.078634
"22: Utilities/2213: Water, Sewage and Other Systems","Natural gas, combusted in industrial boiler, at hydrocracker, for propylene - RNA","Natural gas, combusted in industrial boiler, at hydrocracker, for propylene",m3,0.0057695,0.0003184,0.69142,6.5479,1.3641e-09,2.5203e-07,7.936e-05,2.5103e-10,0.17002
"22: Utilities/2213: Water, Sewage and Other Systems","Natural gas, combusted in industrial boiler, at hydrocracker, for pyrolysis gas - RNA","Natural gas, combusted in industrial boiler, at hydrocracker, for pyrolysis gas",m3,0.0059543,0.00032637,0.69142,7.3392,1.3641e-09,2.5203e-07,8.0758e-05,2.5103e-10,0.1745
"22: Utilities/2213: Water, Sewage and Other Systems","Natural gas, combusted in industrial equipment - RNA","Natural gas, combusted in industrial equipment",m3,0.0033032,0.00020263,0.69135,2.4362,1.4677e-09,2.477e-07,8.4133e-05,2.5103e-10,0.105
"22: Utilities/2213: Water, Sewage and Other Systems","Residual fuel oil, combusted in industrial boiler - RNA","Residual fuel oil, combusted in industrial boiler",l,0.011187,0.0019581,2.7575,4.0166,6.726e-09,1.0679e-06,0.00013873,7.9585e-09,0.21891
"22: Utilities/2213: Water, Sewage and Other Systems","Steam, purchased by containerboard mills - RNA","Steam, purchased by containerboard mills",MJ,0.00081151,1.3781e-05,0.046987,0.11437,7.917e-10,4.8739e-08,4.0801e-05,2.2314e-09,0.0061854
"22: Utilities/2213: Water, Sewage and Other Systems","Wastewater treatment; 4-Stage bardenpho membrane bioreactor, Level 4-2; at plant - US","Wastewater treatment level 4-2; 4-Stage bardenpho membrane bioreactor aggregate, solids reduction; at plant",m3,0.0017839,0.0032105,19.291,0.88409,3.6278e-08,6.9137e-06,7.9291e-05,5.669e-09,0.049892
"22: Utilities/2213: Water, Sewage and Other Systems","Wastewater treatment; 5-Stage bardenpho membrane bioreactor with sidestream reverse osmosis, Level 5-2; at plant - US","Wastewater treatment level 5-2; 5-Stage bardenpho membrane bioreactor with sidestream reverse osmosis aggregate, solids reduction; at plant",m3,0.0027424,0.001034,36.988,1.3339,7.8293e-08,1.4796e-05,0.00016241,1.2589e-08,0.069658
"22: Utilities/2213: Water, Sewage and Other Systems","Wastewater treatment; 5-Stage bardenpho system with denitrification filter, Level 4-1; at plant - US","Wastewater treatment level 4-1; 5-Stage bardenpho system with denitrification filter aggregate, solids reduction; at plant",m3,0.0018723,0.00269,22.024,0.91913,3.6751e-08,7.0034e-06,8.8577e-05,5.8164e-09,0.052162
"22: Utilities/2213: Water, Sewage and Other Systems","Wastewater treatment; 5-Stage bardenpho with sidestream reverse osmosis, Level 5-1; at plant - US","Wastewater treatment level 5-1; 5-Stage bardenpho with sidestream reverse osmosis aggregate, solids reduction; at plant",m3,0.0028644,0.00081601,38.713,1.3799,8.0946e-08,1.5289e-05,0.00016938,1.3091e-08,0.072787
"22: Utilities/2213: Water, Sewage and Other Systems","Wastewater treatment; 5-Stage bardenpho, Level 3-1; at plant - US","Wastewater treatment level 3-1; 5-stage bardenpho aggregate, solids reduction; at plant",m3,0.0016467,0.0035465,18.704,0.83624,2.9631e-08,5.7212e-06,6.7836e-05,4.6841e-09,0.046939
"22: Utilities/2213: Water, Sewage and Other Systems","Wastewater treatment; Activated sludge, 3-sludge system, Level 2-2; at plant - US","Wastewater treatment level 2-2; Activated sludge, 3-sludge system aggregate, solids reduction; at plant",m3,0.0030289,0.011415,23.845,1.0643,3.0994e-08,5.9413e-06,0.00013199,6.5957e-09,0.070985
"22: Utilities/2213: Water, Sewage and Other Systems","Wastewater treatment; Anaerobic/anoxic/oxic, Level 2-1; at plant - US","Wastewater treatment level 2-1; Anaerobic/anoxic/oxic aggregate, solids reduction; at plant",m3,0.0016208,0.0068182,22.511,0.63616,2.831e-08,5.3664e-06,6.3899e-05,4.3815e-09,0.046658
"22: Utilities/2213: Water, Sewage and Other Systems","Wastewater treatment; Conventional plug flow activated sludge, Level 1; at plant - US","Wastewater treatment level 1; Conventional plug flow activated sludge aggregate, solids reduction; at plant",m3,0.0014764,0.064677,15.841,0.466,1.373e-08,2.6421e-06,3.729e-05,1.9782e-09,0.046078
"22: Utilities/2213: Water, Sewage and Other Systems","Wastewater treatment; Modified University of Cape Town, Level 3-2; at plant - US","Wastewater treatment level 3-2; Modified University of Cape Town aggregate, solids reduction; at plant",m3,0.001699,0.0035515,17.647,0.80358,3.196e-08,6.1785e-06,7.2597e-05,5.0975e-09,0.047973
"22: Utilities/2213: Water, Sewage and Other Systems","Wood fuel, MDF, generated on-site, combusted in industrial boiler - RNA","Wood fuel, MDF, generated on-site, combusted in industrial boiler",kg,0.0040846,0.0015564,14.741,3.1858,6.8157e-07,5.8465e-06,0.0016315,4.4363e-07,0.12046
"22: Utilities/2213: Water, Sewage and Other Systems","Wood fuel, MDF, purchased, combusted in industrial boiler - RNA","Wood fuel, MDF, purchased, combusted in industrial boiler",kg,0.0023728,0.0010002,0.011446,1.7662,4.3676e-07,6.2541e-08,0.0010474,2.9565e-07,0.071065
"22: Utilities/2213: Water, Sewage and Other Systems","Wood fuel, hardwood, gen at lumber mill, combusted in industrial boiler, NE-NC - US",Wood fuel; hardwood; gen at lumber mill; combusted in industrial boiler,kg,0.0021811,0.0010162,1.817,1.8723,4.4649e-07,7.6957e-07,0.0010676,3.0036e-07,0.063615
"22: Utilities/2213: Water, Sewage and Other Systems","Wood fuel, hardwood, generated at lumber mill, combusted in industrial boiler, SE - US",Wood fuel; hardwood; gen at lumber mill; combusted in industrial boiler,kg,0.0024308,0.0011363,3.0471,2.1139,5.0662e-07,1.2582e-06,0.0012065,3.3905e-07,0.070061
"22: Utilities/2213: Water, Sewage and Other Systems","Wood fuel, hardwood, generated at mill, combusted in industrial boiler, E - US",Wood fuel; hardwood; generated at mill; combusted in industrial boiler,kg,0.0021924,0.001024,2.213,1.8953,4.4887e-07,9.2463e-07,0.0010735,3.0156e-07,0.063901
"22: Utilities/2213: Water, Sewage and Other Systems","Wood fuel, hardwood, purchased, combusted in industrial boiler, E - US",Wood fuel; hardwood; purchased; combusted in industrial boiler,kg,0.0024021,0.00101,0.025105,1.7854,4.3679e-07,6.787e-08,0.0010488,2.9569e-07,0.072087
"22: Utilities/2213: Water, Sewage and Other Systems","Wood fuel, hardwood, purchased, combusted in industrial boiler, NE-NC - US",Wood fuel; hardwood; purchased; combusted in industrial boiler,kg,0.0023728,0.0010002,0.011446,1.7662,4.3676e-07,6.2541e-08,0.0010474,2.9565e-07,0.071065
"22: Utilities/2213: Water, Sewage and Other Systems","Wood fuel, hardwood, purchased, combusted in industrial boiler, SE - US",Wood fuel; hardwood; purchased; combusted in industrial boiler,kg,0.0023719,0.00099994,0.011043,1.7607,4.3762e-07,6.2382e-08,0.0010474,2.9565e-07,0.071034
"22: Utilities/2213: Water, Sewage and Other Systems","Wood fuel, hardwood,gen at flooring prod plant, combusted in industrial boiler, E - RNA","Wood fuel, hardwood,gen at flooring prod plant, combusted in industrial boiler, E",kg,0.0018434,0.00096788,0.010788,1.7653,4.3676e-07,6.2284e-08,0.0010421,2.9565e-07,0.053153
"22: Utilities/2213: Water, Sewage and Other Systems","Wood fuel, softwood, gen at lumber mill, combusted in industrial boiler, NE-NC - US",Wood fuel; softwood; gen at lumber mill; combusted in industrial boiler,kg,0.0018434,0.00096788,0.010788,1.7653,4.3676e-07,6.2284e-08,0.0010421,2.9565e-07,0.053153
"22: Utilities/2213: Water, Sewage and Other Systems","Wood fuel, softwood, purchased, combusted in industrial boiler, NE-NC - US",Wood fuel; softwood; purchased; combusted in industrial boiler,kg,0.0023859,0.0010046,0.017563,1.7748,4.3677e-07,6.4928e-08,0.001048,2.9567e-07,0.071522
"22: Utilities/2213: Water, Sewage and Other Systems","Wood fuel, unspecified - RNA","Wood fuel, unspecified",kg,0.000528,3.1889e-05,0.0,0.0,0.0,0.0,5.2711e-06,0.0,0.017863
"22: Utilities/2213: Water, Sewage and Other Systems","Wood waste, unspecified, combusted in industrial boiler - RNA","Wood waste, unspecified, combusted in industrial boiler",kg,0.0023714,0.00099976,0.010792,1.7603,4.3762e-07,6.2284e-08,2.2336e-05,2.9565e-07,0.071015
"22: Utilities/2213: Water, Sewage and Other Systems","Wood, particleboard, generated on-site, combusted in industrial boiler - RNA","Wood, particleboard, generated onsite, combusted in industrial boiler",kg,0.001755,0.00013122,5.7892,2.4652,1.2306e-08,2.3125e-06,5.7005e-05,2.0092e-09,0.057719
"22: Utilities/2213: Water, Sewage and Other Systems","Wood, softwood, INW, generated at lumber mill, combusted in industrial boiler - US",Wood fuel; softwood; gen at lumber mill; combusted in industrial boiler,kg,0.0018434,0.00096788,0.010788,1.7653,4.3676e-07,6.2284e-08,0.0010421,2.9565e-07,0.053153
23: Construction/2362: Nonresidential Building Construction,Proton exchange water electrolysis plant; construction - US,Proton exchange membrane water electrolyzer plant; construction,Item(s),32360.0,5660.2,8188400.0,11623000.0,0.016913,3.1685,403.12,0.023073,633230.0
23: Construction/2362: Nonresidential Building Construction,Solid oxide electrolysis plant; construction - US,Solid oxide electrolysis plant; construction,Item(s),3166.8,538.01,975790.0,1116700.0,0.0023404,0.3776,50.834,0.0022482,60933.0
23: Construction/2362: Nonresidential Building Construction,Steam methane reforming plant; small-scale; construction - US,Steam methane reforming plant; construction,Item(s),177310.0,4935.5,10905000.0,27792000.0,0.084393,2.2453,20882.0,0.0022139,1524200.0
31-33: Manufacturing/3112: Grain and Oilseed Milling,Corn steep liquor - RNA,Corn steep liquor,kg,0.0084624,0.00014243,1.0826e-05,0.0089742,2.6159e-13,1.3521e-11,0.00051029,0.0,0.00074296
31-33: Manufacturing/3112: Grain and Oilseed Milling,"Corn wet mill, gluten drying, AP-42 - RNA","Corn wet mill, gluten drying, AP-42",kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31-33: Manufacturing/3112: Grain and Oilseed Milling,"Corn wet milling, operations, AP-42 - RNA","Corn wet milling, operations, AP-42",kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31-33: Manufacturing/3112: Grain and Oilseed Milling,"Palm kernel oil, processed, at plant - RNA","Palm kernel oil, processed, at plant",kg,0.011566,0.0023913,8.3631,4.6769,6.8256e-07,3.3592e-06,0.00022492,4.5319e-07,0.3093
31-33: Manufacturing/3112: Grain and Oilseed Milling,"Soy oil, refined, at plant - RNA","Soy oil, refined, at plant",kg,0.0021687,0.0011838,3.9037,0.51637,5.6919e-09,1.0355e-06,7.3781e-05,2.7144e-09,0.044968
31-33: Manufacturing/3112: Grain and Oilseed Milling,"Soybean oil, crude, degummed, at plant - RNA","Soy meal, at plant",kg,0.0020807,0.0011442,3.6458,0.4888,5.2283e-09,9.5003e-07,7.0472e-05,2.5453e-09,0.043006
31-33: Manufacturing/3211: Sawmills and Wood Preservation,"Lumber, softwood, ACQ treated, SE - US",Lumber; softwood; ACQ treated,m3,0.52856,0.040185,326.48,36.54,6.7283e-07,0.00012471,0.019231,1.4357e-07,2.2147
31-33: Manufacturing/3211: Sawmills and Wood Preservation,"Lumber, softwood, borate treated, PNW - US",Lumber; softwood; borate treated,m3,0.10983,0.017432,149.52,30.425,3.1814e-07,5.8522e-05,0.0053561,1.0846e-07,2.9493
31-33: Manufacturing/3211: Sawmills and Wood Preservation,"Marine piling, softwood, CCA treated, SE - US",Marine piling; softwood; CCA treated,m3,0.96104,0.14647,6716.4,386.63,5.0559e-05,0.002631,0.04164,2.7023e-05,25.687
31-33: Manufacturing/3211: Sawmills and Wood Preservation,"Poles, softwood, PCP treated - RNA","Poles, softwood, PCP treated",m3,0.53062,0.24215,1246.2,293.4,4.1118e-05,0.00049274,0.017289,2.7133e-05,17.403
31-33: Manufacturing/3211: Sawmills and Wood Preservation,"Post, softwood, CCA treated, SE - US",Post; softwood; CCA treated,m3,0.82884,0.16622,3336.1,364.55,4.279e-05,0.0013073,0.028303,2.552e-05,25.367
31-33: Manufacturing/3211: Sawmills and Wood Preservation,"Railroad tie, hardwood, rough, green, at sawmill, SE - US",Railroad tie; hardwood; rough; green; at sawmill,kg,0.0001779,1.967e-05,0.79454,0.039259,1.7054e-09,3.1079e-07,5.5527e-06,3.3475e-10,0.0057127
31-33: Manufacturing/3211: Sawmills and Wood Preservation,"Railroad ties, hardwood, creosote treated, SE - US",Railroad ties; hardwood; creosote treated,m3,3.0473,0.13596,1426.2,578.65,1.9644e-05,0.00062314,0.13537,1.6868e-05,36.75
31-33: Manufacturing/3211: Sawmills and Wood Preservation,"Sawn lumber, hardwood, planed, kiln dried, at planer mill, SE - US",Sawn lumber; hardwood; planed; kiln dried; at planer mill,m3,0.87952,0.29247,3680.1,592.37,0.00012442,0.0014549,0.2962,8.0153e-05,25.316
31-33: Manufacturing/3211: Sawmills and Wood Preservation,"Sawn lumber, hardwood, rough, green, at sawmill, NE-NC - US",Sawn lumber; hardwood; rough; green; at sawmill,kg,0.00034454,4.9341e-05,1.8427,0.10919,9.9269e-09,7.2158e-07,2.6013e-05,4.8035e-09,0.010673
31-33: Manufacturing/3211: Sawmills and Wood Preservation,"Sawn lumber, hardwood, rough, green, at sawmill, SE - US",Sawn lumber; hardwood; rough; green; at sawmill,kg,0.00017039,1.7491e-05,1.5553,0.053591,3.5796e-09,6.0843e-07,8.7967e-06,7.7426e-10,0.0049056
31-33: Manufacturing/3211: Sawmills and Wood Preservation,"Sawn lumber, hardwood, rough, kiln dried, at kiln, NE-NC - US",Sawn lumber; hardwood; rough; kiln dried; at kiln,m3,0.68807,0.20788,2127.3,426.5,8.1106e-05,0.00084216,0.19591,5.268e-05,25.443
